cart_id,t,phase,target_x,x,x_dot,theta1_deg,theta2_deg,theta1_dot,theta2_dot,u
2,26.5900,swingup,6.00,2.4593,-0.7185,96.46,-146.45,2.9240,-1.5710,-6.2250
1,26.6900,swingup,-6.00,-2.1789,1.3081,22.87,55.06,2.2292,-2.6700,-0.5946
2,26.6900,swingup,6.00,2.3762,-0.9337,82.92,-159.40,-1.4349,-2.5364,-1.5400
1,26.7900,swingup,-6.00,-2.0544,1.1137,38.99,41.32,-2.8228,-2.3163,-4.9935
2,26.7900,swingup,6.00,2.2815,-0.8746,81.85,-173.01,0.8257,-2.0781,3.6453
1,26.8900,swingup,-6.00,-1.9652,0.6094,64.52,29.60,-1.1433,-1.4531,-6.7251
2,26.8900,swingup,6.00,2.2104,-0.5180,93.22,177.29,2.9185,-1.5662,1.7586
1,26.9900,swingup,-6.00,-1.9229,0.2425,97.28,30.80,-0.1323,1.8904,-4.8947
2,26.9900,swingup,6.00,2.1839,0.1882,117.42,166.64,-0.8082,-2.3084,6.1717
1,27.0900,swingup,-6.00,-1.9092,0.0221,133.39,57.84,-0.2496,0.9728,-2.4982
2,27.0900,swingup,6.00,2.2105,-0.1300,158.66,142.15,1.2079,1.2263,-13.5228
1,27.1900,swingup,-6.00,-1.8847,1.0032,160.40,116.10,-2.7173,-0.0012,24.7105
2,27.1900,swingup,6.00,2.1909,0.0748,-165.56,130.26,-0.4114,0.4139,8.0715
1,27.2900,swingup,-6.00,-1.7579,0.7721,167.84,-155.77,1.6679,1.7304,-32.5320
2,27.2900,swingup,6.00,2.2321,0.8785,-134.11,150.57,-1.3944,-0.1648,13.0144
1,27.3900,swingup,-6.00,-1.8387,-2.4701,-179.13,-97.42,2.0070,1.7662,-20.3965
2,27.3900,swingup,6.00,2.3573,1.0734,-119.40,-158.61,-0.2844,-2.2707,-1.7553
1,27.4900,swingup,-6.00,-2.1540,-3.6936,-168.74,-57.96,1.8045,-0.1303,-4.7040
2,27.4900,swingup,6.00,2.4363,-0.2209,-137.04,-91.74,2.3249,-1.5662,-22.1311
1,27.5900,swingup,-6.00,-2.5351,-3.8148,-157.76,-27.04,1.9947,-1.5371,3.1165
2,27.5900,swingup,6.00,2.3118,-2.3688,-158.64,-35.61,2.5406,-3.1176,-17.1759
1,27.6900,swingup,-6.00,-2.8970,-3.2929,-146.43,-5.56,1.8779,2.8410,7.3921
2,27.6900,swingup,6.00,2.0073,-3.6816,178.02,20.81,1.4182,-2.5700,-4.3218
1,27.7900,swingup,-6.00,-3.1915,-2.4383,-137.72,3.45,1.1948,0.4447,12.2466
2,27.7900,swingup,6.00,1.6518,-2.9152,142.23,83.50,-1.2267,0.2997,20.4865
1,27.8900,swingup,-6.00,-3.3832,-1.2331,-133.14,-2.89,0.5295,-2.4182,14.4993
2,27.8900,swingup,6.00,1.4855,-0.6981,102.66,169.29,-2.7033,0.1817,8.8171
1,27.9900,swingup,-6.00,-3.4497,-0.0319,-130.33,-25.62,0.6197,1.1361,10.3696
2,27.9900,swingup,6.00,1.4323,-0.3960,117.46,-119.78,0.4767,0.0333,-0.7615
1,28.0900,swingup,-6.00,-3.4201,0.5354,-123.67,-62.49,1.7395,-1.2454,1.8579
2,28.0900,swingup,6.00,1.3522,-1.6410,167.25,-63.96,1.9665,-0.0850,-13.7886
1,28.1900,swingup,-6.00,-3.3749,0.2484,-109.31,-115.19,2.6546,2.2949,1.6849
2,28.1900,swingup,6.00,1.1653,-1.7694,-151.85,-50.82,0.3368,-0.7498,8.4399
1,28.2900,swingup,-6.00,-3.3482,0.5844,-109.16,-164.47,-2.2825,-0.5325,14.6014
2,28.2900,swingup,6.00,1.0184,-1.2004,-112.10,-76.76,1.4711,-1.5384,7.3033
1,28.3900,swingup,-6.00,-3.2753,0.5247,-134.76,167.27,0.0634,2.7982,3.5439
2,28.3900,swingup,6.00,0.9025,-0.8802,-70.64,-126.81,-1.4845,-0.3230,10.1172
1,28.4900,swingup,-6.00,-3.1857,1.7077,-176.53,168.86,-1.2483,-2.9319,15.9707
2,28.4900,swingup,6.00,0.8613,0.3767,-58.00,-155.57,0.2226,2.2122,11.6512
1,28.5900,swingup,-6.00,-2.9772,1.9621,146.48,-173.29,0.7189,1.3695,-14.0940
2,28.5900,swingup,6.00,0.9342,0.9743,-66.81,-178.19,-2.8300,2.3067,2.0965
1,28.6900,swingup,-6.00,-2.8389,0.6724,118.84,176.94,2.2486,2.1209,-14.5327
2,28.6900,swingup,6.00,1.0679,1.7793,-90.93,165.57,1.1480,-1.4449,5.5757
1,28.7900,swingup,-6.00,-2.7931,0.6205,106.54,142.81,-0.3789,-0.3612,0.4548
2,28.7900,swingup,6.00,1.2558,1.9862,-125.99,169.76,-0.8005,2.9831,8.4599
1,28.8900,swingup,-6.00,-2.7322,0.4676,115.23,99.65,2.4266,-1.4255,-9.1222
2,28.8900,swingup,6.00,1.5162,3.7775,-173.58,-148.66,-1.1722,2.2910,9.9034
1,28.9900,swingup,-6.00,-2.7051,0.0970,125.85,64.97,1.4980,1.4812,-2.7223
2,28.9900,swingup,6.00,1.8666,2.8243,151.70,-121.61,0.2533,1.8129,-12.6816
1,29.0900,swingup,-6.00,-2.7019,-0.0532,135.06,43.68,1.8253,-2.8615,-3.0755
2,29.0900,swingup,6.00,2.1082,1.9926,115.74,-131.24,0.0088,1.8144,-10.7101
1,29.1900,swingup,-6.00,-2.7228,-0.4853,147.64,34.55,2.4751,-0.4064,-7.8123
2,29.1900,swingup,6.00,2.2675,1.0822,86.74,-172.04,2.9535,-2.4164,-8.8668
1,29.2900,swingup,-6.00,-2.8062,-1.2792,162.41,41.80,2.5258,2.6083,-7.8750
2,29.2900,swingup,6.00,2.3335,0.2605,88.04,130.72,-2.7155,1.0824,-10.0381
1,29.3900,swingup,-6.00,-2.9575,-1.7127,175.50,64.36,1.9768,-1.3758,-1.5277
2,29.3900,swingup,6.00,2.3565,0.2160,120.71,59.29,-1.9553,2.5149,-2.3704
1,29.4900,swingup,-6.00,-3.1243,-1.4436,-176.03,98.45,1.0693,0.5658,7.9541
2,29.4900,swingup,6.00,2.3488,-0.9239,134.82,14.73,1.1001,0.1954,-15.1319
1,29.5900,swingup,-6.00,-3.2200,-0.1279,-173.71,147.49,-0.2757,-2.0866,21.7023
2,29.5900,swingup,6.00,2.2056,-1.9166,138.73,-13.95,0.6437,1.9651,-7.7537
1,29.6900,swingup,-6.00,-3.1381,1.3378,-173.49,-141.69,1.5875,-1.1200,-14.1866
2,29.6900,swingup,6.00,1.9858,-2.5023,143.86,-35.85,1.1112,2.6947,-5.6482
1,29.7900,swingup,-6.00,-3.0852,-0.4248,-160.69,-91.13,2.2698,0.9967,-13.5585
2,29.7900,swingup,6.00,1.7166,-2.8959,151.22,-57.67,1.3996,2.1115,-3.9292
1,29.8900,swingup,-6.00,-3.1767,-1.3231,-148.73,-55.65,1.9670,-0.8579,-3.4206
2,29.8900,swingup,6.00,1.4108,-3.2934,160.40,-85.79,1.8243,0.6684,-6.0098
1,29.9900,swingup,-6.00,-3.3181,-1.4120,-138.44,-29.60,1.6063,-2.4831,2.7477
2,29.9900,swingup,6.00,1.0482,-4.1872,173.52,-125.68,2.7959,-2.1596,-15.0669
1,30.0900,swingup,-6.00,-3.4460,-1.0669,-131.64,-13.55,0.7620,1.9558,5.9047
2,30.0900,swingup,6.00,0.6558,-3.3349,-153.84,171.35,0.1147,1.8189,23.2117
1,30.1900,swingup,-6.00,-3.5263,-0.4215,-130.84,-9.03,-0.3717,-0.2394,9.3630
2,30.1900,swingup,6.00,0.4425,-0.6801,-122.86,139.44,-0.7564,-1.8455,23.2303
1,30.2900,swingup,-6.00,-3.5281,0.5080,-135.68,-18.61,-1.1091,-2.8796,10.8710
2,30.2900,swingup,6.00,0.4480,0.7722,-90.09,150.23,-0.7729,-1.7461,12.9954
1,30.3900,swingup,-6.00,-3.4361,1.3668,-141.53,-43.03,-0.7619,0.9685,6.5174
2,30.3900,swingup,6.00,0.5633,1.6821,-67.39,-174.47,2.2123,0.7341,15.3817
1,30.4900,swingup,-6.00,-3.2841,1.5265,-142.63,-79.82,0.3012,-1.0515,-3.1407
2,30.4900,swingup,6.00,0.7743,2.2957,-70.58,-131.76,-2.7007,1.3465,-1.6362
1,30.5900,swingup,-6.00,-3.1607,0.7394,-138.04,-130.18,0.9671,2.5398,-6.4369
2,30.5900,swingup,6.00,1.0106,2.2110,-102.14,-78.59,-0.6042,-2.7909,3.1617
1,30.6900,swingup,-6.00,-3.0992,1.1121,-141.95,177.89,-2.1632,-0.7377,25.4290
2,30.6900,swingup,6.00,1.2165,1.8324,-135.63,-39.79,0.6356,-1.4405,-3.4963
1,30.7900,swingup,-6.00,-2.8803,3.3601,-154.82,154.92,-1.9498,-1.9736,16.6111
2,30.7900,swingup,6.00,1.3896,1.8863,-173.12,-27.05,-1.0486,-0.4449,10.7311
1,30.8900,swingup,-6.00,-2.4876,4.4459,-164.45,153.00,-1.5976,0.8275,7.1870
2,30.8900,swingup,6.00,1.6252,2.8061,145.33,-44.84,-0.5923,1.7715,1.1473
1,30.9900,swingup,-6.00,-2.0158,5.0149,-174.28,164.73,-1.8405,2.9739,4.9776
2,30.9900,swingup,6.00,1.9115,2.7980,109.64,-74.19,0.6419,0.8595,-5.7983
1,31.0900,swingup,-6.00,-1.5032,5.1741,174.46,-174.91,-1.9062,-2.6834,-2.7066
2,31.0900,swingup,6.00,2.1780,2.5402,82.85,-106.23,2.5050,0.6088,-0.3203
1,31.1900,swingup,-6.00,-1.0054,4.6277,164.49,-159.41,-1.6588,1.7706,-9.1675
2,31.1900,swingup,6.00,2.4183,2.1109,69.12,-138.31,-1.1170,0.8136,-3.3715
1,31.2900,swingup,-6.00,-0.5841,3.6717,154.54,-157.22,-1.8057,-0.8257,-11.4614
2,31.2900,swingup,6.00,2.6221,2.1186,72.67,-165.72,1.9722,2.1885,5.0508
1,31.3900,swingup,-6.00,-0.2686,2.4740,144.44,-171.76,-1.5932,2.2236,-15.1097
2,31.3900,swingup,6.00,2.8462,2.2380,92.14,171.91,-1.6823,1.8847,-0.2943
1,31.4900,swingup,-6.00,-0.0912,0.7845,138.91,152.09,-0.3907,-1.9317,-24.4500
2,31.4900,swingup,6.00,3.0743,2.1326,131.53,134.10,2.8597,-3.0562,-26.3397
1,31.5900,swingup,-6.00,-0.0880,-0.5723,133.21,104.83,-1.9787,-0.8011,-7.0035
2,31.5900,swingup,6.00,3.2341,1.4303,171.84,98.69,-0.4949,3.0946,3.4962
1,31.6900,swingup,-6.00,-0.1597,-0.8942,117.93,74.47,-2.9866,2.3513,-6.4343
2,31.6900,swingup,6.00,3.3884,1.5671,-154.99,97.00,-0.5372,2.0403,-0.3305
1,31.7900,swingup,-6.00,-0.2772,-1.5841,100.56,61.28,-2.9272,-1.0210,-9.5947
2,31.7900,swingup,6.00,3.5406,1.5312,-125.39,122.08,-1.8749,-0.3206,2.9069
1,31.8900,swingup,-6.00,-0.4685,-2.2777,86.79,61.87,-1.8364,0.7909,-6.5828
2,31.8900,swingup,6.00,3.6798,0.7230,-111.99,158.95,0.1323,-0.4948,-11.6710
1,31.9900,swingup,-6.00,-0.7155,-2.6146,81.73,68.22,-0.0409,1.2115,-0.3952
2,31.9900,swingup,6.00,3.7232,0.0578,-123.68,-167.42,2.3498,0.0929,-27.9914
1,32.0900,swingup,-6.00,-0.9738,-2.4757,87.66,74.83,1.9162,1.0952,3.1394
2,32.0900,swingup,6.00,3.6481,-1.1076,-160.59,-128.68,-0.5501,-0.3164,-1.4425
1,32.1900,swingup,-6.00,-1.2071,-2.0484,104.73,81.34,-2.4001,1.2056,8.6781
2,32.1900,swingup,6.00,3.5071,-1.8069,163.20,-113.72,-0.0094,-0.0931,-6.1436
1,32.2900,swingup,-6.00,-1.3692,-1.1218,133.45,91.27,-0.5209,2.6544,5.1573
2,32.2900,swingup,6.00,3.3064,-2.2588,128.33,-132.95,0.6653,0.4051,-8.1738
1,32.3900,swingup,-6.00,-1.4529,-0.4451,166.49,120.64,-0.8790,1.2053,9.8279
2,32.3900,swingup,6.00,3.0490,-2.6824,107.08,-179.95,-1.3426,-3.0528,6.2795
1,32.4900,swingup,-6.00,-1.4277,1.4239,-168.27,-175.72,-2.5785,1.6232,26.3420
2,32.4900,swingup,6.00,2.8005,-1.9518,120.62,118.74,-0.8951,0.4068,9.0081
1,32.5900,swingup,-6.00,-1.2506,1.1914,-137.24,-103.50,0.3085,-2.8278,-17.3891
2,32.5900,swingup,6.00,2.6735,-0.3805,149.53,61.45,-1.6450,-2.0045,16.6658
1,32.6900,swingup,-6.00,-1.2165,-0.5252,-99.00,-62.50,0.3375,-0.8216,-9.3965
2,32.6900,swingup,6.00,2.7018,0.8333,179.23,20.79,-0.5110,0.2644,2.9024
1,32.7900,swingup,-6.00,-1.3139,-1.4023,-61.68,-39.60,0.1377,2.9957,-3.3667
2,32.7900,swingup,6.00,2.7885,0.8950,-147.96,-12.81,-0.8917,-0.3873,2.2428
1,32.8900,swingup,-6.00,-1.4721,-1.7042,-26.08,-26.29,-0.3273,2.0375,0.7078
2,32.8900,swingup,6.00,2.8735,0.5786,-115.13,-61.31,0.2325,2.2679,-7.5801
1,32.9900,lqr,-6.00,-1.6380,-2.0512,5.69,-13.69,-0.2507,2.4305,-32.5128
2,32.9900,swingup,6.00,2.8662,-0.7932,-75.99,-130.53,-1.7303,1.7386,-6.6705
1,33.0900,lqr,-6.00,-1.8483,-0.8296,39.73,4.04,-1.8924,2.8282,-29.6523
2,33.0900,swingup,6.00,2.7662,-1.1572,-71.78,169.53,-2.4900,1.3225,-8.3293
1,33.1900,lqr,-6.00,-1.9237,-0.3843,67.00,22.49,-1.3605,-2.8946,50.0000
2,33.1900,swingup,6.00,2.6524,-1.0885,-110.75,98.50,2.7589,0.0921,-10.3541
1,33.2900,lqr,-6.00,-1.8870,1.5079,98.17,39.63,-0.0672,2.5532,32.1401
2,33.2900,swingup,6.00,2.4977,-1.8983,-177.96,42.77,0.8097,0.8380,-4.7357
1,33.3900,lqr,-6.00,-1.5353,6.2795,150.89,50.02,0.0872,-3.1322,50.0000
2,33.3900,swingup,6.00,2.2795,-2.3825,122.41,52.88,2.5881,0.8916,1.6497
1,33.4900,lqr,-6.00,-0.8287,5.2696,-131.31,123.88,0.6290,-1.1525,-50.0000
2,33.4900,swingup,6.00,2.1224,-0.1495,60.58,115.75,-3.0408,-2.6025,7.8947
1,33.5900,lqr,-6.00,-0.4944,2.3816,-153.37,-139.24,2.6880,0.8328,-13.5677
2,33.5900,swingup,6.00,2.1568,0.9749,19.55,160.00,-0.1201,0.9744,12.0384
1,33.6900,lqr,-6.00,-0.4075,1.5099,167.69,-63.14,-1.8830,-1.6008,50.0000
2,33.6900,swingup,6.00,2.3007,1.8151,-19.64,-157.16,-1.3534,1.4047,2.1159
1,33.7900,lqr,-6.00,-0.0939,2.4918,-166.75,10.06,-1.6865,1.1269,-50.0000
2,33.7900,swingup,6.00,2.4859,1.8694,-78.14,-96.06,-1.9827,-2.6826,5.6890
1,33.8900,lqr,-6.00,-0.0605,-2.3595,178.79,80.99,-3.0923,-0.7458,50.0000
2,33.8900,swingup,6.00,2.6092,0.8653,-150.40,-35.21,1.4177,-2.3733,-1.8661
1,33.9900,lqr,-6.00,-0.1775,-1.6074,117.67,176.86,-2.5218,1.3772,-50.0000
2,33.9900,swingup,6.00,2.7210,2.0485,134.76,-57.59,-0.7452,-2.7939,7.7399
1,34.0900,lqr,-6.00,-0.2062,1.9267,109.41,-96.79,-0.0368,1.9051,50.0000
2,34.0900,swingup,6.00,2.9737,2.8556,64.64,-118.75,1.1407,1.2864,-1.2924
1,34.1900,lqr,-6.00,0.1454,5.8507,173.93,34.70,-1.9410,2.0205,50.0000
2,34.1900,swingup,6.00,3.2744,3.1831,2.67,174.95,2.0376,0.7675,2.4304
1,34.2900,lqr,-6.00,0.6761,2.8661,170.04,150.16,-1.3231,-1.2871,-50.0000
2,34.2900,swingup,6.00,3.5995,3.2367,-57.07,105.13,2.2716,0.0086,-1.7753
1,34.3900,lqr,-6.00,1.0626,6.3508,142.42,-88.70,1.5333,-3.0346,50.0000
2,34.3900,swingup,6.00,3.8994,2.6618,-112.20,31.33,-2.5269,-0.5374,-0.6797
1,34.4900,lqr,-6.00,1.8080,5.8662,-113.31,33.16,-0.4763,3.1003,-50.0000
2,34.4900,swingup,6.00,4.1584,2.1852,-149.33,-45.83,2.1318,-0.7729,-20.7227
1,34.5900,lqr,-6.00,2.1284,0.0050,-9.14,79.31,0.9117,-1.4697,-50.0000
2,34.5900,swingup,6.00,4.3381,1.0893,-150.80,-131.32,-3.0437,0.8716,35.8978
1,34.6900,lqr,-6.00,2.0811,1.8455,127.03,19.80,3.0920,0.6627,50.0000
2,34.6900,swingup,6.00,4.4615,1.0657,-148.25,135.23,1.0971,-0.3560,-14.2757
1,34.7900,lqr,-6.00,2.3659,0.9956,-98.59,169.67,0.0381,-1.4406,-50.0000
2,34.7900,swingup,6.00,4.6067,2.4893,166.34,87.19,-1.5375,1.9716,12.2696
1,34.8900,lqr,-6.00,2.3254,-2.8355,-111.11,30.37,-1.9000,2.9499,-50.0000
2,34.8900,swingup,6.00,4.8888,2.9621,123.47,84.43,-1.3005,2.4989,-5.3783
1,34.9900,lqr,-6.00,1.9605,-2.8669,24.34,-66.76,-0.2521,0.9631,50.0000
2,34.9900,swingup,6.00,5.1713,2.4297,79.88,110.22,-0.1091,-2.4205,-18.9040
1,35.0900,lqr,-6.00,1.6914,-4.8322,9.24,148.04,-2.3440,-0.1450,-50.0000
2,35.0900,swingup,6.00,5.3541,0.9143,57.48,118.94,-1.9434,-0.0054,-24.9603
1,35.1900,lqr,-6.00,1.3755,-0.1678,-156.92,-144.03,1.9775,1.6452,-21.0399
2,35.1900,swingup,6.00,5.3572,-0.7859,59.90,111.88,2.0763,-1.8993,-10.0729
1,35.2900,lqr,-6.00,1.0813,-4.0174,7.94,-135.69,-1.7331,-2.3741,50.0000
2,35.2900,swingup,6.00,5.2311,-1.9062,83.11,94.61,-0.3898,1.9302,-13.0773
1,35.3900,lqr,-6.00,0.9167,1.1935,32.15,69.51,-2.3540,0.1932,-50.0000
2,35.3900,swingup,6.00,5.0119,-2.5264,120.55,74.05,-0.0135,-1.5709,-8.4606
1,35.4900,lqr,-6.00,0.8671,-0.8192,98.30,-153.03,-1.6477,2.6004,50.0000
2,35.4900,swingup,6.00,4.7450,-2.7353,155.16,81.95,-0.3496,-2.5114,-0.1988
1,35.5900,lqr,-6.00,1.0492,3.1765,-93.97,-174.16,0.4472,2.3781,50.0000
2,35.5900,swingup,6.00,4.4905,-2.0228,-173.33,120.60,-1.3411,2.9970,17.6499
1,35.6900,lqr,-6.00,1.4457,2.8028,-39.20,25.93,-0.5997,-0.5156,-50.0000
2,35.6900,swingup,6.00,4.3612,-1.1136,-160.22,-161.64,-1.4605,-1.6995,21.7846
1,35.7900,lqr,-6.00,1.6673,6.0756,167.65,97.76,2.2862,1.8901,22.6262
2,35.7900,swingup,6.00,4.2454,-2.1485,-151.40,-81.44,-3.0186,-1.1311,37.5305
1,35.8900,lqr,-6.00,2.0591,-2.9877,-15.42,-56.29,2.6840,0.5565,50.0000
2,35.8900,swingup,6.00,4.1010,-1.1470,-112.67,-39.67,1.4629,-2.3322,8.0085
1,35.9900,lqr,-6.00,2.0641,3.6586,-144.20,-161.72,-2.1738,1.9471,-11.0767
2,35.9900,swingup,6.00,4.0111,-0.5277,-67.70,-40.42,1.6828,3.0504,12.9003
1,36.0900,lqr,-6.00,1.7608,5.5862,-171.22,155.10,1.1802,-1.9367,-50.0000
2,36.0900,swingup,6.00,3.9907,0.1489,-26.75,-64.55,-0.5493,2.8131,5.8030
1,36.1900,lqr,-6.00,1.7176,-254.2609,72.57,-102.81,-0.5998,0.5858,50.0000
2,36.1900,swingup,6.00,4.0263,0.5414,-0.82,-80.78,-2.3774,-2.7199,2.3589
1,36.2900,lqr,-6.00,-0.0417,-0.1422,-9.10,0.15,-3.1130,0.0990,-50.0000
2,36.2900,lqr,6.00,0.0447,0.1915,8.72,-0.16,3.0152,-0.1023,50.0000
1,36.3900,lqr,-6.00,-0.0457,0.0139,-30.24,1.53,2.1572,0.3260,-50.0000
2,36.3900,lqr,6.00,0.0535,0.0336,29.29,-1.65,-2.2542,-0.3663,50.0000
1,36.4900,lqr,-6.00,-0.0438,0.0206,-57.22,2.07,1.0663,-0.3276,-50.0000
2,36.4900,lqr,6.00,0.0562,0.0220,55.74,-2.70,-1.1556,0.1895,50.0000
1,36.5900,lqr,-6.00,-0.0419,0.0166,-91.19,-7.26,-0.2494,-3.0931,-50.0000
2,36.5900,lqr,6.00,0.0582,0.0181,89.25,5.41,0.1849,2.8141,50.0000
1,36.6900,lqr,-6.00,-0.0403,0.0163,-130.80,-40.90,-0.4965,-2.1324,-50.0000
2,36.6900,lqr,6.00,0.0599,0.0178,129.04,37.13,0.6636,1.7828,50.0000
1,36.7900,lqr,-6.00,-0.0386,0.0149,-156.34,-107.19,-1.4240,-1.7470,-50.0000
2,36.7900,lqr,6.00,0.0618,0.0164,157.03,101.35,2.0591,1.2613,50.0000
1,36.8900,lqr,-6.00,-0.0334,-0.2244,-151.33,156.96,-2.5501,-2.0888,-50.0000
2,36.8900,lqr,6.00,0.0670,-0.2229,151.34,-162.78,0.8550,2.2341,50.0000
1,36.9900,lqr,-6.00,-0.0544,-0.2025,-153.34,157.57,-0.5877,2.3684,-50.0000
2,36.9900,lqr,6.00,0.0461,-0.2011,152.62,-171.83,0.8450,2.1853,50.0000
1,37.0900,lqr,-6.00,-0.1468,-3.0241,-171.83,174.48,-0.9359,-2.9385,-50.0000
2,37.0900,lqr,6.00,-0.0462,-3.0238,154.82,156.24,-1.8746,-0.4515,-22.4161
1,37.1900,lqr,-6.00,-0.4332,-0.7746,151.94,-167.53,-2.3156,2.7121,50.0000
2,37.1900,lqr,6.00,-0.3326,-0.7746,149.63,117.65,2.5034,-0.6546,50.0000
